accuracy;loss;val_accuracy;val_loss
0.8280581831932068;0.4515763521194458;0.8839590549468994;0.4081633985042572
0.8306244611740112;0.4554831385612488;0.8839590549468994;0.4069550931453705
0.8126603960990906;0.46037983894348145;0.8839590549468994;0.4057982563972473
0.8203592896461487;0.4597228467464447;0.8873720169067383;0.4046807885169983
0.8280581831932068;0.4563107192516327;0.8873720169067383;0.40354350209236145
0.8237810134887695;0.4545174837112427;0.8873720169067383;0.4024703800678253
0.8212147355079651;0.45176297426223755;0.8873720169067383;0.40141984820365906
0.8254918456077576;0.44392791390419006;0.8873720169067383;0.40026921033859253
0.8195038437843323;0.44541531801223755;0.8873720169067383;0.39927300810813904
0.813515841960907;0.45687592029571533;0.8873720169067383;0.3982466757297516
0.8246364593505859;0.44594210386276245;0.8873720169067383;0.3972117304801941
0.8169375658035278;0.44909167289733887;0.8873720169067383;0.3961617648601532
0.832335352897644;0.440833181142807;0.8873720169067383;0.395166277885437
0.8160821199417114;0.45177021622657776;0.8873720169067383;0.3941856026649475
0.8083832263946533;0.4511513411998749;0.8873720169067383;0.39326930046081543
0.8203592896461487;0.4447272717952728;0.8873720169067383;0.392316997051239
0.8366124629974365;0.4331333637237549;0.8873720169067383;0.3913474678993225
0.8297690153121948;0.441769540309906;0.8873720169067383;0.3903437554836273
0.8049615025520325;0.44313642382621765;0.8839590549468994;0.3894285261631012
0.8177930116653442;0.4417973756790161;0.8839590549468994;0.3883911967277527
0.8177930116653442;0.43832364678382874;0.8873720169067383;0.38755136728286743
0.8237810134887695;0.44302690029144287;0.8907849788665771;0.38664668798446655
0.8280581831932068;0.43960076570510864;0.8907849788665771;0.3857087790966034
0.8357570767402649;0.430298388004303;0.8907849788665771;0.3847160041332245
0.8254918456077576;0.4343855679035187;0.8907849788665771;0.3837089538574219
0.8126603960990906;0.4445837736129761;0.894197940826416;0.38288038969039917
0.8357570767402649;0.42772459983825684;0.894197940826416;0.3820132315158844
0.826347291469574;0.43214327096939087;0.894197940826416;0.38107794523239136
0.8289136290550232;0.42159101366996765;0.894197940826416;0.38023579120635986
0.813515841960907;0.43829455971717834;0.894197940826416;0.37942174077033997
0.8272027373313904;0.42928898334503174;0.894197940826416;0.37855592370033264
0.826347291469574;0.42072153091430664;0.894197940826416;0.3776302635669708
0.8203592896461487;0.42910993099212646;0.894197940826416;0.3767145276069641
0.8374679088592529;0.42000287771224976;0.894197940826416;0.375830739736557
0.8391788005828857;0.4236503839492798;0.894197940826416;0.37490421533584595
0.8297690153121948;0.42589491605758667;0.8976109027862549;0.37399300932884216
0.826347291469574;0.4194372594356537;0.8976109027862549;0.37310492992401123
0.8272027373313904;0.42052873969078064;0.8976109027862549;0.3723180294036865
0.8306244611740112;0.4188040494918823;0.8976109027862549;0.3714107275009155
0.8314799070358276;0.41708001494407654;0.8976109027862549;0.3705447018146515
0.8297690153121948;0.4113733172416687;0.8976109027862549;0.36976391077041626
0.8340461850166321;0.4227040112018585;0.8976109027862549;0.3689461350440979
0.8297690153121948;0.41868194937705994;0.8976109027862549;0.36817899346351624
0.826347291469574;0.4185873866081238;0.8976109027862549;0.36733928322792053
0.8340461850166321;0.4147297739982605;0.8976109027862549;0.3665273189544678
0.8340461850166321;0.415554404258728;0.8976109027862549;0.3657069802284241
0.8468776941299438;0.4030212163925171;0.8976109027862549;0.36478888988494873
0.8366124629974365;0.4146484136581421;0.8976109027862549;0.36394333839416504
0.8306244611740112;0.41472911834716797;0.8976109027862549;0.3631271421909332
0.8374679088592529;0.40494078397750854;0.8976109027862549;0.3623492121696472
0.8306244611740112;0.4128749966621399;0.8976109027862549;0.36155661940574646
0.8203592896461487;0.4022001028060913;0.8976109027862549;0.36075249314308167
0.8306244611740112;0.40646395087242126;0.8976109027862549;0.35994952917099
0.8314799070358276;0.40990179777145386;0.8976109027862549;0.3592221140861511
0.8280581831932068;0.41380688548088074;0.8976109027862549;0.3585211932659149
0.832335352897644;0.4047161936759949;0.8976109027862549;0.3577510714530945
0.8443113565444946;0.39722928404808044;0.8976109027862549;0.3569459915161133
0.8374679088592529;0.40034231543540955;0.8976109027862549;0.3561477065086365
0.8306244611740112;0.40372344851493835;0.8976109027862549;0.3554411232471466
0.8366124629974365;0.40215909481048584;0.8976109027862549;0.3546919822692871
0.8417450785636902;0.40086057782173157;0.8976109027862549;0.353916734457016
0.8400342464447021;0.40488186478614807;0.8976109027862549;0.3531411290168762
0.8366124629974365;0.3960968255996704;0.8976109027862549;0.35237592458724976
0.8340461850166321;0.39943116903305054;0.8976109027862549;0.3516950309276581
0.8460222482681274;0.39199960231781006;0.8976109027862549;0.35093680024147034
0.8220701217651367;0.40269455313682556;0.8976109027862549;0.3502218425273895
0.832335352897644;0.39437374472618103;0.8976109027862549;0.3494899868965149
0.8246364593505859;0.3983723521232605;0.8976109027862549;0.3488245904445648
0.8297690153121948;0.39583858847618103;0.8976109027862549;0.34807607531547546
0.8443113565444946;0.39274221658706665;0.8976109027862549;0.347372829914093
0.845166802406311;0.394220769405365;0.8976109027862549;0.34663620591163635
0.845166802406311;0.39395850896835327;0.8976109027862549;0.3459045886993408
